trip_id,user_id,user_type,bike_id,bike_type,start_station_id,end_station_id,start_time,end_time,duration_minutes,distance_km,status
TR10862,USR1041,casual,BK265,classic,ST110,ST103,2024-07-19 07:36:00,2024-07-19 07:45:00,9.0,5.62,completed
TR10863,USR1033,casual,BK228,electric,ST110,ST113,2024-03-03 08:53:00,2024-03-03 09:19:00,26.0,8.89,completed
TR10864,USR1096,casual,BK287,electric,ST103,ST112,2024-01-19 17:10:00,2024-01-19 17:15:00,5.0,4.14,completed
TR10865,USR1032,member,BK254,electric,ST111,ST105,2024-07-24 23:38:00,2024-07-25 00:14:00,36.0,1.97,completed
TR10866,USR1087,member,BK212,electric,ST101,ST105,2024-10-03 11:13:00,2024-10-03 11:40:00,27.0,4.07,completed
TR10867,USR1038,casual,BK241,classic,ST114,ST101,2024-09-30 05:24:00,2024-09-30 06:11:00,47.0,8.79,completed
TR10868,USR1097,member,BK267,classic,ST106,ST107,2024-03-09 14:42:00,2024-03-09 15:16:00,34.0,3.89,completed
TR10869,USR1069,member,BK264,electric,ST113,ST100,2024-06-02 10:14:00,2024-06-02 10:58:00,44.0,8.72,completed
TR10870,USR1020,member,BK277,classic,ST110,ST114,2024-08-17 05:30:00,2024-08-17 06:03:00,33.0,4.63,completed
TR10871,USR1069,member,BK219,electric,ST110,ST105,2024-02-09 09:54:00,2024-02-09 10:49:00,55.0,9.93,completed
TR10872,USR1023,member,BK246,classic,ST102,ST105,2024-11-02 23:17:00,2024-11-03 00:10:00,53.0,6.0,completed
TR10873,USR1061,member,BK292,electric,ST110,ST103,2024-10-29 04:06:00,2024-10-29 04:45:00,39.0,8.27,completed
TR10874,USR1041,member,BK264,classic,ST113,ST101,2024-11-09 22:42:00,2024-11-09 23:27:00,45.0,3.68,completed
TR10875,USR1013,casual,BK288,classic,ST113,ST107,2024-10-03 02:24:00,2024-10-03 03:06:00,42.0,2.1,completed
TR10876,USR1018,casual,BK243,electric,ST102,ST101,2024-02-26 13:43:00,2024-02-26 14:42:00,59.0,2.71,completed
TR10877,USR1092,member,BK236,classic,ST102,ST100,2024-09-05 00:51:00,2024-09-05 01:16:00,25.0,3.22,completed
TR10878,USR1060,member,BK239,electric,ST111,ST100,2024-03-19 04:04:00,2024-03-19 04:24:00,20.0,8.53,completed
TR10879,USR1016,casual,BK258,classic,ST106,ST111,2024-03-13 07:27:00,2024-03-13 08:14:00,47.0,6.45,completed
TR10880,USR1033,member,BK267,electric,ST113,ST106,2024-05-18 00:43:00,2024-05-18 01:02:00,19.0,6.33,completed
TR10881,USR1049,casual,BK280,classic,ST111,ST105,2024-01-23 18:09:00,2024-01-23 18:23:00,14.0,6.89,completed
TR10882,USR1000,member,BK257,electric,ST102,ST101,2024-07-31 12:24:00,2024-07-31 12:48:00,24.0,2.98,completed
TR10883,USR1022,member,BK276,classic,ST114,ST111,2024-05-24 10:08:00,2024-05-24 10:35:00,27.0,9.73,completed
TR10884,USR1035,casual,BK254,electric,ST110,ST108,2024-09-23 17:36:00,2024-09-23 17:55:00,19.0,7.35,completed
TR10885,USR1096,member,BK286,electric,ST106,ST113,2024-03-20 00:33:00,2024-03-20 01:32:00,59.0,5.3,completed
TR10886,USR1066,casual,BK228,electric,ST100,ST108,2024-03-17 11:14:00,2024-03-17 11:33:00,19.0,5.78,completed
TR10887,USR1057,member,BK230,electric,ST110,ST106,2024-11-30 15:02:00,2024-11-30 15:09:00,7.0,8.38,completed
TR10888,USR1051,member,BK205,classic,ST109,ST106,2024-10-13 23:24:00,2024-10-13 23:42:00,18.0,8.42,completed
TR10889,USR1020,member,BK259,classic,ST100,ST109,2024-09-24 20:13:00,2024-09-24 20:53:00,40.0,9.71,completed
TR10890,USR1050,member,BK275,electric,ST108,ST114,2024-05-30 17:50:00,2024-05-30 18:36:00,46.0,7.83,completed
TR10891,USR1063,member,BK258,electric,ST109,ST101,2024-02-27 02:03:00,2024-02-27 02:24:00,21.0,4.4,completed
TR10892,USR1012,casual,BK288,classic,ST111,ST105,2024-08-31 06:41:00,2024-08-31 06:52:00,11.0,1.65,completed
TR10893,USR1074,member,BK224,classic,ST110,ST104,2024-11-01 00:57:00,2024-11-01 01:34:00,37.0,4.48,completed
TR10894,USR1039,member,BK296,classic,ST107,ST104,2024-02-12 23:08:00,2024-02-12 23:36:00,28.0,8.64,completed
TR10895,USR1008,member,BK280,classic,ST104,ST101,2024-06-12 02:07:00,2024-06-12 02:35:00,28.0,9.69,completed
TR10896,USR1084,casual,BK217,classic,ST112,ST107,2024-11-11 20:23:00,2024-11-11 20:38:00,15.0,1.73,completed
TR10897,USR1041,member,BK283,classic,ST112,ST101,2024-03-21 06:40:00,2024-03-21 07:02:00,22.0,2.81,completed
TR10898,USR1028,casual,BK203,electric,ST110,ST103,2024-10-24 23:09:00,2024-10-25 00:02:00,53.0,6.25,completed
TR10899,USR1008,casual,BK278,classic,ST114,ST111,2024-11-17 19:26:00,2024-11-17 20:13:00,47.0,3.04,completed
TR10900,USR1051,member,BK288,electric,ST109,ST113,2024-01-26 23:14:00,2024-01-26 23:44:00,30.0,9.65,completed
TR10901,USR1052,casual,BK265,classic,ST109,ST102,2024-03-25 03:29:00,2024-03-25 04:05:00,36.0,6.12,completed
TR10902,USR1048,member,BK262,classic,ST110,ST100,2024-09-24 07:28:00,2024-09-24 07:44:00,16.0,8.64,completed
TR10903,USR1051,member,BK206,electric,ST113,ST103,2024-10-13 19:46:00,2024-10-13 19:58:00,12.0,8.25,completed
TR10904,USR1061,casual,BK248,classic,ST109,ST105,2024-07-24 15:24:00,2024-07-24 16:22:00,58.0,7.06,completed
TR10905,USR1028,casual,BK291,electric,ST103,ST106,2024-04-08 10:33:00,2024-04-08 10:45:00,12.0,7.74,completed
TR10906,USR1089,member,BK270,classic,ST109,ST108,2024-05-04 07:06:00,2024-05-04 07:36:00,30.0,5.34,completed
TR10907,USR1051,member,BK225,classic,ST101,ST113,2024-09-22 15:26:00,2024-09-22 15:33:00,7.0,8.25,completed
TR10908,USR1089,member,BK232,classic,ST113,ST107,2024-11-18 12:32:00,2024-11-18 12:48:00,16.0,7.13,completed
TR10909,USR1020,member,BK247,electric,ST107,ST101,2024-11-10 19:55:00,2024-11-10 20:25:00,30.0,1.2,completed
TR10910,USR1076,casual,BK280,electric,ST111,ST101,2024-06-01 05:42:00,2024-06-01 06:01:00,19.0,2.38,completed
TR10911,USR1002,casual,BK211,electric,ST101,ST103,2024-09-22 17:30:00,2024-09-22 18:20:00,50.0,4.76,completed
TR10912,USR1043,casual,BK205,classic,ST103,ST105,2024-09-15 08:50:00,2024-09-15 09:28:00,38.0,1.97,completed
TR10913,USR1093,casual,BK250,electric,ST106,ST102,2024-07-15 09:23:00,2024-07-15 10:21:00,58.0,4.06,completed
TR10914,USR1047,casual,BK258,classic,ST110,ST114,2024-03-02 23:22:00,2024-03-03 00:19:00,57.0,4.87,completed
TR10915,USR1022,casual,BK236,classic,ST114,ST102,2024-10-08 20:41:00,2024-10-08 20:50:00,9.0,2.77,completed
TR10916,USR1020,member,BK220,classic,ST110,ST105,2024-08-14 12:00:00,2024-08-14 12:30:00,30.0,8.72,completed
TR10917,USR1013,casual,BK213,electric,ST111,ST105,2024-06-19 23:51:00,2024-06-20 00:30:00,39.0,5.75,completed
TR10918,USR1040,member,BK216,classic,ST102,ST113,2024-12-09 15:09:00,2024-12-09 15:47:00,38.0,8.3,completed
TR10919,USR1003,member,BK212,electric,ST109,ST104,2024-10-14 02:40:00,2024-10-14 02:56:00,16.0,6.55,completed
TR10920,USR1068,casual,BK201,electric,ST100,ST109,2024-10-02 06:59:00,2024-10-02 07:21:00,22.0,6.33,completed
TR10921,USR1010,casual,BK256,classic,ST111,ST108,2024-01-21 04:23:00,2024-01-21 05:18:00,55.0,4.67,completed
TR10922,USR1052,member,BK209,classic,ST103,ST107,2024-10-11 06:17:00,2024-10-11 06:32:00,15.0,7.97,completed
TR10923,USR1013,member,BK253,electric,ST104,ST105,2024-06-14 14:01:00,2024-06-14 14:17:00,16.0,6.02,completed
TR10924,USR1038,member,BK287,classic,ST106,ST108,2024-08-22 04:01:00,2024-08-22 04:35:00,34.0,3.95,completed
TR10925,USR1060,member,BK285,electric,ST109,ST106,2024-08-02 08:05:00,2024-08-02 08:47:00,42.0,1.37,completed
TR10926,USR1050,member,BK237,electric,ST102,ST109,2024-10-28 01:41:00,2024-10-28 02:02:00,21.0,7.05,completed
TR10927,USR1084,casual,BK238,electric,ST100,ST110,2024-11-20 04:36:00,2024-11-20 04:46:00,10.0,8.05,completed
TR10928,USR1095,member,BK247,electric,ST110,ST109,2024-04-02 22:51:00,2024-04-02 23:47:00,56.0,5.54,completed
TR10929,USR1031,member,BK225,classic,ST110,ST106,2024-07-28 21:39:00,2024-07-28 22:25:00,46.0,1.33,completed
TR10930,USR1086,casual,BK230,electric,ST106,ST107,2024-01-29 13:39:00,2024-01-29 14:23:00,44.0,9.49,completed
TR10931,USR1046,casual,BK297,electric,ST102,ST102,2024-04-16 20:17:00,2024-04-16 20:39:00,22.0,6.2,completed
TR10932,USR1087,member,BK229,electric,ST104,ST109,2024-11-12 23:17:00,2024-11-12 23:39:00,22.0,4.64,completed
TR10933,USR1065,member,BK289,electric,ST100,ST114,2024-10-28 15:12:00,2024-10-28 15:27:00,15.0,3.56,completed
TR10934,USR1018,member,BK293,classic,ST109,ST106,2024-05-27 18:43:00,2024-05-27 19:29:00,46.0,3.39,completed
TR10935,USR1011,member,BK233,classic,ST108,ST107,2024-08-30 23:43:00,2024-08-30 23:48:00,5.0,2.55,completed
TR10936,USR1025,member,BK253,classic,ST102,ST112,2024-09-05 23:11:00,2024-09-05 23:20:00,9.0,2.98,completed
TR10937,USR1001,casual,BK227,electric,ST112,ST104,2024-05-18 09:11:00,2024-05-18 09:27:00,16.0,6.43,completed
TR10938,USR1006,member,BK289,electric,ST111,ST106,2024-01-10 10:09:00,2024-01-10 10:50:00,41.0,6.24,completed
TR10939,USR1031,casual,BK212,classic,ST110,ST109,2024-11-29 15:23:00,2024-11-29 15:36:00,13.0,7.47,completed
TR10940,USR1049,casual,BK206,electric,ST111,ST102,2024-07-16 02:16:00,2024-07-16 03:13:00,57.0,3.71,completed
TR10941,USR1084,member,BK264,electric,ST110,ST111,2024-09-09 23:11:00,2024-09-09 23:51:00,40.0,6.55,completed
TR10942,USR1092,casual,BK290,classic,ST107,ST112,2024-05-31 01:08:00,2024-05-31 01:35:00,27.0,2.17,completed
TR10943,USR1060,casual,BK267,electric,ST114,ST104,2024-05-10 05:35:00,2024-05-10 06:09:00,34.0,3.86,completed
TR10944,USR1089,casual,BK296,electric,ST108,ST111,2024-11-24 17:47:00,2024-11-24 18:03:00,16.0,4.63,completed
TR10945,USR1027,member,BK298,classic,ST101,ST113,2024-04-14 08:19:00,2024-04-14 09:17:00,58.0,2.68,completed
TR10946,USR1057,member,BK274,electric,ST105,ST103,2024-09-06 07:34:00,2024-09-06 08:20:00,46.0,6.66,completed
TR10947,USR1071,casual,BK250,electric,ST110,ST108,2024-07-21 00:06:00,2024-07-21 00:51:00,45.0,3.12,completed
TR10948,USR1092,casual,BK253,classic,ST109,ST111,2024-01-14 01:50:00,2024-01-14 01:59:00,9.0,9.59,completed
TR10949,USR1079,member,BK235,classic,ST106,ST111,2024-07-11 14:22:00,2024-07-11 14:44:00,22.0,3.15,completed
TR10950,USR1008,casual,BK252,electric,ST110,ST102,2024-09-21 14:28:00,2024-09-21 14:35:00,7.0,5.88,completed
TR10951,USR1097,casual,BK277,electric,ST112,ST108,2024-03-07 13:44:00,2024-03-07 14:43:00,59.0,2.2,completed
TR10952,USR1027,member,BK279,electric,ST103,ST104,2024-12-01 22:41:00,2024-12-01 23:00:00,19.0,3.6,completed
TR10953,USR1095,member,BK216,electric,ST110,ST110,2024-09-29 17:04:00,2024-09-29 17:47:00,43.0,8.79,completed
TR10954,USR1038,member,BK248,electric,ST105,ST106,2024-07-20 17:17:00,2024-07-20 18:03:00,46.0,4.77,completed
TR10955,USR1067,casual,BK286,electric,ST100,ST107,2024-05-22 12:32:00,2024-05-22 12:45:00,13.0,2.18,completed
TR10956,USR1030,casual,BK239,electric,ST102,ST110,2024-04-02 17:01:00,2024-04-02 17:36:00,35.0,5.52,completed
TR10957,USR1089,member,BK256,classic,ST112,ST114,2024-02-23 20:07:00,2024-02-23 21:00:00,53.0,4.99,completed
TR10958,USR1029,member,BK266,electric,ST100,ST105,2024-04-12 00:15:00,2024-04-12 00:49:00,34.0,8.77,completed
TR10959,USR1048,member,BK254,classic,ST107,ST103,2024-11-09 09:53:00,2024-11-09 10:52:00,59.0,8.9,completed
TR10960,USR1052,member,BK278,classic,ST111,ST104,2024-02-15 02:06:00,2024-02-15 02:33:00,27.0,4.62,completed
TR10961,USR1036,casual,BK218,electric,ST112,ST101,2024-07-11 19:28:00,2024-07-11 20:22:00,54.0,2.58,completed
TR10962,USR1083,member,BK218,classic,ST111,ST106,2024-01-19 18:43:00,2024-01-19 19:23:00,40.0,1.09,completed
TR10963,USR1033,member,BK268,classic,ST109,ST109,2024-11-12 12:36:00,2024-11-12 12:44:00,8.0,3.96,completed
TR10964,USR1009,member,BK290,electric,ST102,ST104,2024-12-04 15:34:00,2024-12-04 15:43:00,9.0,1.87,completed
TR10965,USR1077,casual,BK229,classic,ST100,ST108,2024-11-26 13:36:00,2024-11-26 14:19:00,43.0,1.42,completed
TR10966,USR1051,casual,BK239,electric,ST110,ST114,2024-04-25 22:49:00,2024-04-25 23:24:00,35.0,3.61,completed
TR10967,USR1012,member,BK296,electric,ST112,ST110,2024-05-16 00:49:00,2024-05-16 01:26:00,37.0,5.82,completed
TR10968,USR1009,casual,BK205,classic,ST100,ST106,2024-06-12 02:33:00,2024-06-12 03:21:00,48.0,4.02,completed
TR10969,USR1079,member,BK286,electric,ST103,ST105,2024-08-25 04:04:00,2024-08-25 04:36:00,32.0,3.51,completed
TR10970,USR1020,member,BK246,electric,ST108,ST112,2024-01-29 13:15:00,2024-01-29 13:24:00,9.0,8.41,completed
TR10971,USR1002,member,BK220,classic,ST108,ST107,2024-02-21 02:08:00,2024-02-21 02:13:00,5.0,2.39,completed
TR10972,USR1054,member,BK251,electric,ST112,ST101,2024-11-23 13:18:00,2024-11-23 14:07:00,49.0,3.73,completed
TR10973,USR1086,member,BK276,classic,ST106,ST108,2024-01-18 00:22:00,2024-01-18 01:14:00,52.0,1.06,completed
TR10974,USR1082,member,BK206,electric,ST114,ST109,2024-02-13 14:25:00,2024-02-13 14:48:00,23.0,9.65,completed
TR10975,USR1016,casual,BK246,electric,ST114,ST113,2024-07-11 13:07:00,2024-07-11 13:20:00,13.0,7.24,completed
TR10976,USR1038,member,BK270,classic,ST106,ST103,2024-01-19 03:28:00,2024-01-19 03:37:00,9.0,1.87,completed
TR10977,USR1024,casual,BK229,electric,ST103,ST107,2024-05-07 13:23:00,2024-05-07 14:05:00,42.0,1.53,completed
TR10978,USR1023,member,BK268,electric,ST109,ST108,2024-06-21 05:23:00,2024-06-21 06:18:00,55.0,7.01,completed
TR10979,USR1029,member,BK274,classic,ST106,ST100,2024-03-18 15:45:00,2024-03-18 16:06:00,21.0,9.06,completed
TR10980,USR1014,member,BK223,electric,ST112,ST102,2024-02-10 17:35:00,2024-02-10 17:48:00,13.0,6.19,completed
TR10981,USR1075,member,BK264,classic,ST100,ST112,2024-03-25 18:26:00,2024-03-25 19:15:00,49.0,5.54,completed
TR10982,USR1061,casual,BK285,electric,ST113,ST110,2024-11-15 07:42:00,2024-11-15 08:18:00,36.0,7.36,completed
TR10983,USR1048,casual,BK281,electric,ST107,ST105,2024-05-27 21:46:00,2024-05-27 22:29:00,43.0,9.33,completed
TR10984,USR1035,member,BK237,classic,ST114,ST108,2024-08-30 14:25:00,2024-08-30 14:36:00,11.0,8.8,completed
TR10985,USR1050,casual,BK281,classic,ST113,ST111,2024-10-21 17:49:00,2024-10-21 18:01:00,12.0,7.21,completed
TR10986,USR1063,casual,BK227,electric,ST101,ST110,2024-05-20 21:58:00,2024-05-20 22:22:00,24.0,2.56,completed
TR10987,USR1047,member,BK237,classic,ST103,ST114,2024-05-24 11:10:00,2024-05-24 11:37:00,27.0,4.48,completed
TR10988,USR1056,casual,BK211,electric,ST104,ST111,2024-08-25 12:16:00,2024-08-25 12:27:00,11.0,2.73,completed
TR10989,USR1017,member,BK273,classic,ST113,ST111,2024-03-04 12:53:00,2024-03-04 13:09:00,16.0,9.85,completed
TR10990,USR1061,casual,BK294,classic,ST111,ST110,2024-03-12 22:59:00,2024-03-12 23:10:00,11.0,1.8,completed
TR10991,USR1069,member,BK244,electric,ST102,ST113,2024-12-07 09:58:00,2024-12-07 10:36:00,38.0,4.56,completed
TR10992,USR1069,member,BK231,classic,ST102,ST105,2024-06-16 15:42:00,2024-06-16 16:00:00,18.0,7.09,completed
TR10993,USR1075,casual,BK247,classic,ST106,ST112,2024-01-09 05:06:00,2024-01-09 05:13:00,7.0,5.9,completed
TR10994,USR1087,casual,BK251,electric,ST102,ST104,2024-04-08 20:19:00,2024-04-08 20:33:00,14.0,7.5,completed
TR10995,USR1076,casual,BK220,electric,ST105,ST103,2024-07-20 20:56:00,2024-07-20 21:27:00,31.0,8.84,completed
TR10996,USR1067,casual,BK239,electric,ST105,ST102,2024-02-02 08:02:00,2024-02-02 08:09:00,7.0,3.4,completed
TR10997,USR1039,casual,BK267,electric,ST113,ST112,2024-07-17 02:51:00,2024-07-17 03:20:00,29.0,4.24,completed
TR10998,USR1098,casual,BK201,classic,ST112,ST103,2024-10-26 22:08:00,2024-10-26 22:48:00,40.0,3.03,completed
TR10999,USR1021,casual,BK254,classic,ST102,ST111,2024-02-24 03:54:00,2024-02-24 04:24:00,30.0,5.02,completed
TR11000,USR1083,casual,BK238,classic,ST108,ST108,2024-09-24 21:11:00,2024-09-24 21:20:00,9.0,6.96,completed
TR11001,USR1073,casual,BK256,electric,ST105,ST112,2024-07-06 04:59:00,2024-07-06 05:16:00,17.0,1.02,completed
TR11002,USR1089,casual,BK270,classic,ST107,ST109,2024-09-21 10:31:00,2024-09-21 10:40:00,9.0,6.69,completed
TR11003,USR1071,casual,BK274,classic,ST106,ST112,2024-07-31 00:33:00,2024-07-31 00:40:00,7.0,3.79,completed
TR11004,USR1019,casual,BK297,electric,ST108,ST111,2024-01-03 16:40:00,2024-01-03 17:16:00,36.0,2.2,completed
TR11005,USR1010,member,BK222,classic,ST113,ST105,2024-02-03 21:04:00,2024-02-03 21:53:00,49.0,3.72,completed
TR11006,USR1083,casual,BK278,electric,ST100,ST112,2024-09-10 03:43:00,2024-09-10 04:09:00,26.0,5.5,completed
TR11007,USR1032,member,BK204,classic,ST101,ST105,2024-01-18 02:24:00,2024-01-18 03:20:00,56.0,1.77,completed
TR11008,USR1094,member,BK209,classic,ST109,ST110,2024-10-09 20:52:00,2024-10-09 21:26:00,34.0,7.22,completed
TR11009,USR1096,member,BK253,electric,ST102,ST101,2024-09-24 10:25:00,2024-09-24 10:52:00,27.0,8.89,completed
TR11010,USR1040,member,BK258,classic,ST106,ST111,2024-12-03 07:25:00,2024-12-03 07:42:00,17.0,8.81,completed
TR11011,USR1023,casual,BK290,electric,ST109,ST112,2024-06-30 13:00:00,2024-06-30 13:24:00,24.0,1.44,completed
TR11012,USR1041,casual,BK252,classic,ST105,ST104,2024-04-08 05:19:00,2024-04-08 05:30:00,11.0,9.49,completed
TR11013,USR1014,member,BK225,electric,ST114,ST102,2024-03-14 01:05:00,2024-03-14 02:02:00,57.0,7.62,completed
TR11014,USR1050,casual,BK203,electric,ST102,ST107,2024-08-10 02:36:00,2024-08-10 03:34:00,58.0,3.51,completed
TR11015,USR1096,member,BK257,classic,ST110,ST100,2024-01-25 10:27:00,2024-01-25 10:42:00,15.0,8.53,completed
TR11016,USR1045,member,BK290,electric,ST110,ST114,2024-08-08 22:54:00,2024-08-08 23:36:00,42.0,6.82,completed
TR11017,USR1034,casual,BK227,classic,ST100,ST108,2024-01-10 17:36:00,2024-01-10 18:15:00,39.0,7.77,completed
TR11018,USR1062,casual,BK201,electric,ST113,ST111,2024-11-20 16:19:00,2024-11-20 16:26:00,7.0,6.33,completed
TR11019,USR1008,member,BK233,electric,ST105,ST112,2024-09-07 23:37:00,2024-09-07 23:46:00,9.0,9.52,completed
TR11020,USR1035,member,BK284,classic,ST114,ST105,2024-03-11 11:29:00,2024-03-11 11:45:00,16.0,9.22,completed
TR11021,USR1004,member,BK289,classic,ST104,ST112,2024-09-18 22:58:00,2024-09-18 23:12:00,14.0,7.3,completed
TR11022,USR1025,member,BK204,electric,ST114,ST110,2024-05-18 03:10:00,2024-05-18 03:58:00,48.0,1.92,completed
TR11023,USR1002,member,BK246,classic,ST112,ST107,2024-08-18 03:27:00,2024-08-18 04:08:00,41.0,9.85,completed
TR11024,USR1065,member,BK226,electric,ST109,ST109,2024-09-03 13:30:00,2024-09-03 13:55:00,25.0,6.15,completed
TR11025,USR1088,casual,BK271,electric,ST100,ST104,2024-02-29 23:33:00,2024-03-01 00:23:00,50.0,7.04,completed
TR11026,USR1071,casual,BK262,classic,ST107,ST103,2024-04-29 19:17:00,2024-04-29 19:42:00,25.0,5.63,completed
TR11027,USR1092,member,BK208,classic,ST113,ST109,2024-05-01 19:25:00,2024-05-01 20:00:00,35.0,7.78,completed
TR11028,USR1035,member,BK236,electric,ST106,ST106,2024-04-15 14:13:00,2024-04-15 14:33:00,20.0,4.57,completed
TR11029,USR1027,member,BK237,classic,ST113,ST104,2024-12-06 16:28:00,2024-12-06 16:48:00,20.0,3.94,completed
TR11030,USR1087,casual,BK289,classic,ST102,ST100,2024-01-15 23:36:00,2024-01-16 00:07:00,31.0,6.63,completed
TR11031,USR1086,casual,BK204,electric,ST106,ST109,2024-07-20 09:31:00,2024-07-20 09:43:00,12.0,4.17,completed
TR11032,USR1065,casual,BK272,classic,ST110,ST100,2024-02-04 07:54:00,2024-02-04 08:44:00,50.0,1.7,completed
TR11033,USR1024,member,BK266,electric,ST112,ST109,2024-02-23 15:05:00,2024-02-23 16:01:00,56.0,6.56,completed
TR11034,USR1086,member,BK275,electric,ST104,ST103,2024-09-25 11:45:00,2024-09-25 12:07:00,22.0,8.66,completed
TR11035,USR1064,casual,BK280,classic,ST100,ST104,2024-01-07 15:43:00,2024-01-07 16:07:00,24.0,1.3,completed
TR11036,USR1002,member,BK254,classic,ST107,ST105,2024-08-29 09:33:00,2024-08-29 10:18:00,45.0,6.59,completed
TR11037,USR1076,casual,BK223,classic,ST109,ST102,2024-11-10 03:56:00,2024-11-10 04:26:00,30.0,9.78,completed
TR11038,USR1015,casual,BK280,classic,ST105,ST114,2024-12-08 09:07:00,2024-12-08 09:27:00,20.0,2.41,completed
TR11039,USR1010,casual,BK278,electric,ST102,ST103,2024-08-26 00:56:00,2024-08-26 01:34:00,38.0,5.03,completed
TR11040,USR1009,casual,BK281,electric,ST106,ST108,2024-08-15 04:18:00,2024-08-15 04:35:00,17.0,4.19,completed
TR11041,USR1058,casual,BK202,electric,ST106,ST100,2024-02-26 07:50:00,2024-02-26 08:01:00,11.0,9.06,completed
TR11042,USR1078,member,BK270,electric,ST103,ST103,2024-08-31 02:12:00,2024-08-31 03:04:00,52.0,5.08,completed
TR11043,USR1027,casual,BK200,electric,ST107,ST102,2024-04-18 13:23:00,2024-04-18 13:59:00,36.0,3.73,completed
TR11044,USR1088,member,BK257,classic,ST100,ST104,2024-11-27 09:39:00,2024-11-27 10:38:00,59.0,2.27,completed
TR11045,USR1052,member,BK235,electric,ST103,ST103,2024-07-31 23:49:00,2024-08-01 00:17:00,28.0,8.39,completed
TR11046,USR1040,member,BK221,electric,ST104,ST103,2024-06-29 22:09:00,2024-06-29 22:29:00,20.0,7.14,completed
TR11047,USR1038,casual,BK253,electric,ST104,ST100,2024-08-02 11:18:00,2024-08-02 12:09:00,51.0,9.02,completed
TR11048,USR1072,casual,BK277,classic,ST104,ST101,2024-04-27 02:06:00,2024-04-27 03:01:00,55.0,7.23,completed
TR11049,USR1058,casual,BK298,electric,ST106,ST109,2024-10-22 23:41:00,2024-10-22 23:59:00,18.0,3.19,completed
TR11050,USR1040,casual,BK281,electric,ST103,ST111,2024-10-07 03:31:00,2024-10-07 03:37:00,6.0,5.4,completed
TR11051,USR1011,casual,BK204,classic,ST109,ST109,2024-10-17 07:41:00,2024-10-17 08:40:00,59.0,5.04,completed
TR11052,USR1068,casual,BK208,classic,ST100,ST103,2024-07-20 08:42:00,2024-07-20 09:03:00,21.0,1.61,completed
TR11053,USR1077,casual,BK214,electric,ST107,ST109,2024-06-06 20:56:00,2024-06-06 21:29:00,33.0,1.25,completed
TR11054,USR1081,member,BK256,classic,ST111,ST106,2024-08-18 06:52:00,2024-08-18 07:00:00,8.0,3.12,completed
TR11055,USR1061,member,BK263,electric,ST112,ST109,2024-06-26 06:05:00,2024-06-26 06:12:00,7.0,9.19,completed
TR11056,USR1057,member,BK288,classic,ST105,ST112,2024-10-21 13:50:00,2024-10-21 14:14:00,24.0,3.39,completed
TR11057,USR1091,member,BK236,electric,ST111,ST101,2024-02-23 15:41:00,2024-02-23 16:18:00,37.0,8.16,completed
TR11058,USR1030,casual,BK208,electric,ST100,ST113,2024-01-11 22:13:00,2024-01-11 22:22:00,9.0,5.7,completed
TR11059,USR1028,casual,BK289,classic,ST112,ST113,2024-07-25 07:13:00,2024-07-25 07:29:00,16.0,1.83,completed
TR11060,USR1045,member,BK224,classic,ST112,ST106,2024-02-24 07:29:00,2024-02-24 07:36:00,7.0,9.88,completed
TR11061,USR1008,member,BK260,electric,ST108,ST111,2024-05-23 20:38:00,2024-05-23 21:05:00,27.0,2.08,completed
TR11062,USR1001,member,BK281,classic,ST113,ST104,2024-08-26 22:03:00,2024-08-26 22:54:00,51.0,5.01,completed
TR11063,USR1055,casual,BK288,electric,ST104,ST113,2024-09-17 19:55:00,2024-09-17 20:09:00,14.0,1.64,completed
TR11064,USR1054,casual,BK212,classic,ST109,ST108,2024-09-25 09:41:00,2024-09-25 10:39:00,58.0,8.34,completed
TR11065,USR1042,member,BK257,classic,ST109,ST111,2024-06-29 07:16:00,2024-06-29 07:26:00,10.0,4.7,completed
TR11066,USR1097,member,BK217,classic,ST103,ST107,2024-06-17 03:13:00,2024-06-17 03:28:00,15.0,1.26,completed
TR11067,USR1052,casual,BK293,electric,ST110,ST114,2024-05-08 09:15:00,2024-05-08 09:41:00,26.0,2.55,completed
TR11068,USR1097,casual,BK272,classic,ST103,ST107,2024-04-07 02:05:00,2024-04-07 02:17:00,12.0,8.77,completed
TR11069,USR1078,member,BK271,classic,ST106,ST110,2024-04-15 18:44:00,2024-04-15 18:59:00,15.0,1.18,completed
TR11070,USR1061,casual,BK249,electric,ST112,ST106,2024-06-09 17:29:00,2024-06-09 18:00:00,31.0,7.72,completed
TR11071,USR1082,casual,BK215,classic,ST106,ST109,2024-01-29 06:56:00,2024-01-29 07:19:00,23.0,2.6,completed
TR11072,USR1091,casual,BK268,classic,ST109,ST104,2024-04-16 00:07:00,2024-04-16 00:16:00,9.0,3.32,completed
TR11073,USR1032,casual,BK222,classic,ST110,ST101,2024-07-22 13:32:00,2024-07-22 14:04:00,32.0,2.84,completed
TR11074,USR1015,casual,BK238,classic,ST109,ST100,2024-10-06 07:25:00,2024-10-06 07:55:00,30.0,2.18,completed
TR11075,USR1005,member,BK249,electric,ST109,ST107,2024-11-11 15:29:00,2024-11-11 16:22:00,53.0,6.35,completed
TR11076,USR1091,member,BK216,classic,ST113,ST112,2024-07-04 21:28:00,2024-07-04 21:40:00,12.0,3.25,completed
TR11077,USR1005,member,BK238,electric,ST102,ST113,2024-06-26 17:49:00,2024-06-26 18:15:00,26.0,5.89,completed
